time	V(n001)
Step Information: Run=1  (Run: 1/100)
1.580429687499996e-08	5.475290e-01
1.592148437499996e-08	5.467154e-01
1.603867187499996e-08	5.459204e-01
1.615585937499996e-08	5.451604e-01
1.627304687499996e-08	5.444562e-01
1.639023437499996e-08	5.438240e-01
1.650742187499996e-08	5.432639e-01
1.662460937499995e-08	5.427567e-01
1.673203124999427e-08	5.423284e-01
1.678437499983815e-08	5.421292e-01
1.680000000000000e-08	5.420704e-01
1.680156250001618e-08	5.420648e-01
1.680468750004855e-08	5.420539e-01
1.681093750011329e-08	5.420344e-01
1.682343750024276e-08	5.420025e-01
1.684843750050171e-08	5.419584e-01
1.689843750101961e-08	5.419127e-01
1.699843750205542e-08	5.418814e-01
1.711562500205542e-08	5.418749e-01
1.828750000205541e-08	5.418723e-01
2.000000000000000e-08	5.418669e-01
2.001171875000000e-08	5.418669e-01
2.003515625000000e-08	5.418668e-01
2.008203125000000e-08	5.418668e-01
2.017578125000000e-08	5.418667e-01
2.029296875000000e-08	5.418668e-01
2.041015625000000e-08	5.418670e-01
2.052734375000000e-08	5.418674e-01
2.064453124999999e-08	5.418677e-01
2.076171874999999e-08	5.418682e-01
2.087890624999999e-08	5.418687e-01
2.111328124999999e-08	5.418698e-01
2.181640624999998e-08	5.418741e-01
2.400000000000000e-08	5.418971e-01
2.401171875000000e-08	5.418972e-01
2.403515625000000e-08	5.418975e-01
2.476171874999999e-08	5.419103e-01
2.499609374999999e-08	5.419254e-01
2.511328124999999e-08	5.419414e-01
2.523046874999999e-08	5.419691e-01
2.534765624999999e-08	5.420171e-01
2.546484374999999e-08	5.420992e-01
2.558203124999998e-08	5.422367e-01
2.569921874999998e-08	5.424590e-01
2.581640624999998e-08	5.428043e-01
2.593359374999998e-08	5.433171e-01
2.605078124999998e-08	5.440446e-01
2.616796874999998e-08	5.450327e-01
2.628515624999998e-08	5.463229e-01
2.640234374999998e-08	5.479484e-01
2.675390624999997e-08	5.550148e-01
2.687109374999997e-08	5.580866e-01
2.698828124999997e-08	5.614606e-01
2.710546874999997e-08	5.650719e-01
2.722265624999997e-08	5.688415e-01
2.733984374999997e-08	5.726849e-01
2.745703124999997e-08	5.765195e-01
2.757421874999997e-08	5.802693e-01
2.769140624999996e-08	5.838687e-01
2.780859374999996e-08	5.872644e-01
2.792578124999996e-08	5.904163e-01
2.827734374999996e-08	5.982071e-01
2.839453124999996e-08	6.002382e-01
2.851171874999996e-08	6.020032e-01
2.862890624999996e-08	6.035207e-01
2.874609374999995e-08	6.048129e-01
2.886328124999995e-08	6.059032e-01
2.898046874999995e-08	6.068155e-01
2.909765624999995e-08	6.075726e-01
2.921484374999995e-08	6.081963e-01
2.933203124999995e-08	6.087059e-01
2.944921874999995e-08	6.091192e-01
2.956640624999995e-08	6.094515e-01
2.968359374999995e-08	6.097158e-01
2.980078124999994e-08	6.099265e-01
2.988281250000001e-08	6.100425e-01
3.001171875000000e-08	6.101891e-01
3.008203125000000e-08	6.102436e-01
3.017578125000000e-08	6.102967e-01
3.029296875000000e-08	6.103385e-01
3.041015625000000e-08	6.103529e-01
3.052734375000000e-08	6.103399e-01
3.064453124999999e-08	6.103007e-01
3.076171874999999e-08	6.102356e-01
3.087890624999999e-08	6.101472e-01
3.099609374999999e-08	6.100428e-01
3.111328124999999e-08	6.099339e-01
3.123046874999999e-08	6.098326e-01
3.134765624999999e-08	6.097457e-01
3.146484374999999e-08	6.096745e-01
3.158203124999999e-08	6.096168e-01
3.169921874999998e-08	6.095699e-01
3.181640624999998e-08	6.095316e-01
3.193359374999998e-08	6.095010e-01
3.205078124999998e-08	6.094772e-01
3.228515624999998e-08	6.094492e-01
3.251953124999998e-08	6.094476e-01
3.275390624999997e-08	6.094740e-01
3.310546874999997e-08	6.095711e-01
3.345703124999997e-08	6.097444e-01
3.388281250000000e-08	6.100682e-01
3.400000000000000e-08	6.101801e-01
3.401171875000000e-08	6.101922e-01
3.403515625000000e-08	6.102171e-01
3.408203124999999e-08	6.102700e-01
3.417578125000000e-08	6.103853e-01
3.429296874999999e-08	6.105437e-01
3.476171874999999e-08	6.113108e-01
3.511328124999999e-08	6.120049e-01
3.546484374999998e-08	6.127850e-01
3.569921874999998e-08	6.133450e-01
3.593359374999998e-08	6.139315e-01
3.616796874999998e-08	6.145390e-01
3.640234374999997e-08	6.151613e-01
3.651953124999997e-08	6.154758e-01
3.663671874999997e-08	6.157913e-01
3.675390624999997e-08	6.161066e-01
3.687109374999997e-08	6.164206e-01
3.698828124999997e-08	6.167321e-01
3.710546874999997e-08	6.170400e-01
3.722265624999997e-08	6.173428e-01
3.733984374999996e-08	6.176392e-01
3.745703124999996e-08	6.179280e-01
3.757421874999996e-08	6.182078e-01
3.780859374999996e-08	6.187356e-01
3.792578124999996e-08	6.189814e-01
3.804296874999996e-08	6.192138e-01
3.816015624999996e-08	6.194321e-01
3.827734374999996e-08	6.196361e-01
3.839453124999995e-08	6.198258e-01
3.851171874999995e-08	6.200017e-01
3.862890624999995e-08	6.201643e-01
3.886328124999995e-08	6.204540e-01
3.909765624999995e-08	6.207030e-01
3.944921874999994e-08	6.210167e-01
3.988281250000000e-08	6.213318e-01
4.001171875000000e-08	6.214144e-01
4.003515625000000e-08	6.214287e-01
4.008203125000000e-08	6.214570e-01
4.017578125000000e-08	6.215121e-01
4.029296874999999e-08	6.215786e-01
4.041015624999999e-08	6.216426e-01
4.052734374999999e-08	6.217040e-01
4.064453124999999e-08	6.217631e-01
4.076171874999999e-08	6.218200e-01
4.087890624999999e-08	6.218749e-01
4.099609374999999e-08	6.219280e-01
4.111328124999999e-08	6.219792e-01
4.123046874999999e-08	6.220289e-01
4.134765624999998e-08	6.220771e-01
4.146484374999998e-08	6.221238e-01
4.158203124999998e-08	6.221693e-01
4.169921874999998e-08	6.222134e-01
4.181640624999998e-08	6.222565e-01
4.193359374999998e-08	6.222984e-01
4.205078124999998e-08	6.223392e-01
4.228515624999998e-08	6.224180e-01
4.263671874999997e-08	6.225297e-01
4.357421874999996e-08	6.227956e-01
4.400000000000000e-08	6.229039e-01
4.401171875000000e-08	6.229067e-01
4.403515624999999e-08	6.229125e-01
4.581640624999998e-08	6.232820e-01
4.827734374999995e-08	6.236522e-01
5.179296874999992e-08	6.240324e-01
5.683203124999987e-08	6.244202e-01
6.409765625000006e-08	6.248142e-01
7.476171875000056e-08	6.252175e-01
9.046484375000130e-08	6.256273e-01
1.131992187500024e-07	6.260347e-01
1.199374999999634e-07	6.261309e-01
1.200000000000000e-07	6.261318e-01
Step Information: Run=92  (Run: 92/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.203113e-01
2.216725894081613e-15	5.499097e-01
4.306427776313297e-15	5.499075e-01
8.485831540776665e-15	5.499066e-01
1.684463906970340e-14	5.499048e-01
2.691743287638722e-14	5.499026e-01
4.706302048975485e-14	5.498980e-01
8.735419571649013e-14	5.498890e-01
1.679365461699607e-13	5.498708e-01
3.291012470769017e-13	5.498348e-01
6.514306488907839e-13	5.497630e-01
1.296089452518548e-12	5.496209e-01
2.585407059774077e-12	5.493426e-01
5.164042274285135e-12	5.488092e-01
1.032131270330725e-11	5.478277e-01
2.063585356135148e-11	5.461581e-01
4.126493527743994e-11	5.436987e-01
8.252309870961685e-11	5.408863e-01
1.650394255739707e-10	5.387402e-01
2.822269255739707e-10	5.383009e-01
3.994144255739707e-10	5.387205e-01
5.166019255739708e-10	5.392984e-01
6.337894255739708e-10	5.399477e-01
7.509769255739708e-10	5.406724e-01
8.681644255739708e-10	5.414567e-01
9.853519255739708e-10	5.422799e-01
1.102539425573971e-09	5.431253e-01
1.219726925573971e-09	5.439807e-01
1.282812500000000e-09	5.444429e-01
1.400000000000000e-09	5.453026e-01
1.411718750000000e-09	5.453677e-01
1.435156250000000e-09	5.454708e-01
1.482031250000000e-09	5.456035e-01
1.575781250000000e-09	5.457698e-01
1.692968750000000e-09	5.459319e-01
2.396093750000001e-09	5.467541e-01
3.333593750000001e-09	5.475935e-01
4.388281250000000e-09	5.482774e-01
5.560156249999998e-09	5.488088e-01
7.083593749999994e-09	5.492595e-01
9.075781250000000e-09	5.495990e-01
1.188828125000001e-08	5.498272e-01
1.528671875000002e-08	5.499331e-01
1.540000000000000e-08	5.499350e-01
1.541132812500000e-08	5.499157e-01
1.543398437499999e-08	5.498501e-01
1.547929687499998e-08	5.496400e-01
1.556992187499996e-08	5.490890e-01
1.568710937499996e-08	5.482810e-01
1.580429687499996e-08	5.474343e-01
1.592148437499996e-08	5.465862e-01
1.603867187499996e-08	5.457562e-01
1.615585937499996e-08	5.449619e-01
1.627304687499996e-08	5.442250e-01
1.639023437499996e-08	5.435627e-01
1.650742187499996e-08	5.429755e-01
1.662460937499995e-08	5.424439e-01
1.670703124999718e-08	5.420964e-01
1.678437499983815e-08	5.417868e-01
1.680000000000000e-08	5.417253e-01
1.680156250001618e-08	5.417194e-01
1.680468750004855e-08	5.417081e-01
1.681093750011329e-08	5.416876e-01
1.682343750024276e-08	5.416538e-01
1.684843750050171e-08	5.416064e-01
1.689843750101961e-08	5.415560e-01
1.699843750205542e-08	5.415192e-01
1.711562500205542e-08	5.415096e-01
2.000000000000000e-08	5.414994e-01
2.001171875000000e-08	5.414994e-01
2.003515625000000e-08	5.414993e-01
2.008203125000000e-08	5.414992e-01
2.017578125000000e-08	5.414991e-01
2.029296875000000e-08	5.414991e-01
2.041015625000000e-08	5.414992e-01
2.052734375000000e-08	5.414994e-01
2.064453124999999e-08	5.414996e-01
2.076171874999999e-08	5.415000e-01
2.087890624999999e-08	5.415003e-01
2.111328124999999e-08	5.415012e-01
2.158203124999999e-08	5.415033e-01
2.400000000000000e-08	5.415238e-01
2.401171875000000e-08	5.415239e-01
2.403515625000000e-08	5.415241e-01
2.487890624999999e-08	5.415366e-01
2.511328124999999e-08	5.415522e-01
2.523046874999999e-08	5.415690e-01
2.534765624999999e-08	5.415981e-01
2.546484374999999e-08	5.416484e-01
2.558203124999998e-08	5.417339e-01
2.569921874999998e-08	5.418756e-01
2.581640624999998e-08	5.421029e-01
2.593359374999998e-08	5.424528e-01
2.605078124999998e-08	5.429683e-01
2.616796874999998e-08	5.436950e-01
2.628515624999998e-08	5.446768e-01
2.640234374999998e-08	5.459530e-01
2.651953124999998e-08	5.475557e-01
2.687109374999997e-08	5.544964e-01
2.698828124999997e-08	5.575124e-01
2.710546874999997e-08	5.608307e-01
2.722265624999997e-08	5.643924e-01
2.733984374999997e-08	5.681242e-01
2.745703124999997e-08	5.719465e-01
2.757421874999997e-08	5.757803e-01
2.769140624999996e-08	5.795515e-01
2.780859374999996e-08	5.831951e-01
2.792578124999996e-08	5.866569e-01
2.804296874999996e-08	5.898950e-01
2.827734374999996e-08	5.955932e-01
2.851171874999996e-08	6.001897e-01
2.862890624999996e-08	6.020850e-01
2.874609374999995e-08	6.037305e-01
2.886328124999995e-08	6.051455e-01
2.898046874999995e-08	6.063515e-01
2.909765624999995e-08	6.073707e-01
2.921484374999995e-08	6.082253e-01
2.933203124999995e-08	6.089364e-01
2.944921874999995e-08	6.095236e-01
2.956640624999995e-08	6.100047e-01
2.968359374999995e-08	6.103955e-01
2.980078124999994e-08	6.107143e-01
2.988281250000001e-08	6.108947e-01
3.001171875000000e-08	6.111297e-01
3.008203125000000e-08	6.112235e-01
3.017578125000000e-08	6.113232e-01
3.029296875000000e-08	6.114157e-01
3.041015625000000e-08	6.114735e-01
3.052734375000000e-08	6.114979e-01
3.064453124999999e-08	6.114912e-01
3.076171874999999e-08	6.114550e-01
3.087890624999999e-08	6.113918e-01
3.099609374999999e-08	6.113077e-01
3.111328124999999e-08	6.112139e-01
3.123046874999999e-08	6.111228e-01
3.134765624999999e-08	6.110436e-01
3.146484374999999e-08	6.109797e-01
3.158203124999999e-08	6.109300e-01
3.169921874999998e-08	6.108919e-01
3.181640624999998e-08	6.108631e-01
3.193359374999998e-08	6.108422e-01
3.205078124999998e-08	6.108283e-01
3.228515624999998e-08	6.108209e-01
3.251953124999998e-08	6.108415e-01
3.275390624999997e-08	6.108922e-01
3.310546874999997e-08	6.110317e-01
3.345703124999997e-08	6.112556e-01
3.388281250000000e-08	6.116549e-01
3.400000000000000e-08	6.117905e-01
3.401171875000000e-08	6.118052e-01
3.403515625000000e-08	6.118352e-01
3.408203124999999e-08	6.118986e-01
3.417578125000000e-08	6.120362e-01
3.429296874999999e-08	6.122242e-01
3.476171874999999e-08	6.131245e-01
3.511328124999999e-08	6.139303e-01
3.546484374999998e-08	6.148292e-01
3.569921874999998e-08	6.154711e-01
3.593359374999998e-08	6.161407e-01
3.616796874999998e-08	6.168316e-01
3.640234374999997e-08	6.175362e-01
3.651953124999997e-08	6.178910e-01
3.663671874999997e-08	6.182458e-01
3.675390624999997e-08	6.185995e-01
3.687109374999997e-08	6.189506e-01
3.698828124999997e-08	6.192978e-01
3.710546874999997e-08	6.196395e-01
3.722265624999997e-08	6.199743e-01
3.733984374999996e-08	6.203007e-01
3.745703124999996e-08	6.206172e-01
3.769140624999996e-08	6.212149e-01
3.780859374999996e-08	6.214936e-01
3.792578124999996e-08	6.217573e-01
3.804296874999996e-08	6.220052e-01
3.816015624999996e-08	6.222368e-01
3.827734374999996e-08	6.224520e-01
3.839453124999995e-08	6.226510e-01
3.851171874999995e-08	6.228347e-01
3.862890624999995e-08	6.230038e-01
3.886328124999995e-08	6.233035e-01
3.909765624999995e-08	6.235597e-01
3.944921874999994e-08	6.238810e-01
3.988281250000000e-08	6.242024e-01
4.001171875000000e-08	6.242865e-01
4.003515625000000e-08	6.243011e-01
4.008203125000000e-08	6.243298e-01
4.017578125000000e-08	6.243858e-01
4.029296874999999e-08	6.244534e-01
4.041015624999999e-08	6.245183e-01
4.052734374999999e-08	6.245807e-01
4.064453124999999e-08	6.246406e-01
4.076171874999999e-08	6.246983e-01
4.087890624999999e-08	6.247540e-01
4.099609374999999e-08	6.248077e-01
4.111328124999999e-08	6.248597e-01
4.123046874999999e-08	6.249100e-01
4.134765624999998e-08	6.249588e-01
4.146484374999998e-08	6.250062e-01
4.158203124999998e-08	6.250522e-01
4.169921874999998e-08	6.250969e-01
4.181640624999998e-08	6.251405e-01
4.193359374999998e-08	6.251829e-01
4.205078124999998e-08	6.252243e-01
4.216796874999998e-08	6.252646e-01
4.240234374999997e-08	6.253425e-01
4.275390624999997e-08	6.254531e-01
4.333984374999997e-08	6.256226e-01
4.400000000000000e-08	6.257954e-01
4.401171875000000e-08	6.257983e-01
4.403515624999999e-08	6.258041e-01
4.581640624999998e-08	6.261754e-01
4.839453124999995e-08	6.265620e-01
5.202734374999992e-08	6.269495e-01
5.718359374999987e-08	6.273391e-01
6.468359375000009e-08	6.277372e-01
7.569921875000060e-08	6.281435e-01
9.210546875000137e-08	6.285592e-01
1.131992187500024e-07	6.289313e-01
1.199374999999634e-07	6.290274e-01
1.200000000000000e-07	6.290283e-01
Step Information: Run=93  (Run: 93/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.124318e-01
2.343749905931542e-15	5.499072e-01
4.687499811863085e-15	5.499050e-01
8.886888220842225e-15	5.499042e-01
1.728566503880051e-14	5.499026e-01
2.769721769106741e-14	5.499007e-01
4.852032299560121e-14	5.498966e-01
9.016653360466882e-14	5.498886e-01
1.734589548228041e-13	5.498725e-01
3.400437972590745e-13	5.498404e-01
6.732134821316155e-13	5.497765e-01
1.339552851876697e-12	5.496501e-01
2.672231591366861e-12	5.494026e-01
5.337589070347188e-12	5.489276e-01
1.066830402830784e-11	5.480524e-01
2.132973394422915e-11	5.465593e-01
4.265259377607177e-11	5.443490e-01
8.529831343975701e-11	5.418011e-01
1.705897527671275e-10	5.398265e-01
2.877772527671275e-10	5.394223e-01
4.049647527671275e-10	5.398140e-01
5.221522527671275e-10	5.403638e-01
6.393397527671275e-10	5.409842e-01
7.565272527671275e-10	5.416759e-01
8.737147527671275e-10	5.424243e-01
9.909022527671274e-10	5.432098e-01
1.108089752767127e-09	5.440161e-01
1.225277252767127e-09	5.448312e-01
1.282812500000000e-09	5.452319e-01
1.284929505534254e-09	5.452466e-01
1.289163516602762e-09	5.452757e-01
1.297631538739778e-09	5.453336e-01
1.314567583013811e-09	5.454473e-01
1.348439671561875e-09	5.456674e-01
1.400000000000000e-09	5.459911e-01
1.405156032843813e-09	5.460187e-01
1.415468098531438e-09	5.460671e-01
1.436092229906688e-09	5.461406e-01
1.477340492657188e-09	5.462371e-01
1.559837018158188e-09	5.463610e-01
1.677024518158188e-09	5.464959e-01
2.497337018158189e-09	5.472734e-01
3.434837018158190e-09	5.479518e-01
4.606712018158188e-09	5.485660e-01
6.012962018158185e-09	5.490633e-01
7.770774518158183e-09	5.494478e-01
1.011452451815819e-08	5.497240e-01
1.386452451815821e-08	5.499043e-01
1.535504039105074e-08	5.499352e-01
1.540000000000000e-08	5.499359e-01
1.540449596089492e-08	5.499327e-01
1.541348788268478e-08	5.499203e-01
1.543147172626448e-08	5.498739e-01
1.546743941342389e-08	5.497280e-01
1.553937478774270e-08	5.493379e-01
1.565656228774270e-08	5.485930e-01
1.577374978774270e-08	5.477945e-01
1.589093728774270e-08	5.469835e-01
1.600812478774270e-08	5.461848e-01
1.612531228774269e-08	5.454149e-01
1.624249978774269e-08	5.446939e-01
1.635968728774269e-08	5.440404e-01
1.647687478774269e-08	5.434602e-01
1.659406228774269e-08	5.429401e-01
1.668281250000000e-08	5.425782e-01
1.680000000000000e-08	5.421234e-01
1.681171875000000e-08	5.420890e-01
1.683515625000000e-08	5.420349e-01
1.688203125000000e-08	5.419725e-01
1.697578125000000e-08	5.419227e-01
1.709296875000000e-08	5.419070e-01
1.732734374999999e-08	5.419050e-01
2.000000000000000e-08	5.418947e-01
2.001171875000000e-08	5.418947e-01
2.003515625000000e-08	5.418946e-01
2.008203125000000e-08	5.418945e-01
2.017578125000000e-08	5.418944e-01
2.029296875000000e-08	5.418944e-01
2.041015625000000e-08	5.418945e-01
2.052734375000000e-08	5.418947e-01
2.064453124999999e-08	5.418950e-01
2.076171874999999e-08	5.418954e-01
2.087890624999999e-08	5.418959e-01
2.111328124999999e-08	5.418969e-01
2.158203124999999e-08	5.418994e-01
2.400000000000000e-08	5.419242e-01
2.401171875000000e-08	5.419244e-01
2.403515625000000e-08	5.419247e-01
2.464453124999999e-08	5.419366e-01
2.487890624999999e-08	5.419548e-01
2.499609374999999e-08	5.419753e-01
2.511328124999999e-08	5.420115e-01
2.523046874999999e-08	5.420756e-01
2.534765624999999e-08	5.421863e-01
2.546484374999999e-08	5.423715e-01
2.558203124999998e-08	5.426685e-01
2.569921874999998e-08	5.431224e-01
2.581640624999998e-08	5.437826e-01
2.593359374999998e-08	5.446980e-01
2.605078124999998e-08	5.459131e-01
2.616796874999998e-08	5.474643e-01
2.651953124999998e-08	5.543320e-01
2.663671874999997e-08	5.573469e-01
2.675390624999997e-08	5.606664e-01
2.687109374999997e-08	5.642226e-01
2.698828124999997e-08	5.679334e-01
2.710546874999997e-08	5.717125e-01
2.722265624999997e-08	5.754755e-01
2.733984374999997e-08	5.791459e-01
2.745703124999997e-08	5.826580e-01
2.757421874999997e-08	5.859594e-01
2.769140624999996e-08	5.890118e-01
2.804296874999996e-08	5.964916e-01
2.816015624999996e-08	5.984223e-01
2.827734374999996e-08	6.000915e-01
2.839453124999996e-08	6.015194e-01
2.851171874999996e-08	6.027291e-01
2.862890624999996e-08	6.037447e-01
2.874609374999995e-08	6.045904e-01
2.886328124999995e-08	6.052890e-01
2.898046874999995e-08	6.058621e-01
2.909765624999995e-08	6.063288e-01
2.921484374999995e-08	6.067064e-01
2.933203124999995e-08	6.070095e-01
2.944921874999995e-08	6.072512e-01
2.956640624999995e-08	6.074418e-01
2.968359374999995e-08	6.075904e-01
2.980078124999994e-08	6.077061e-01
2.988281250000001e-08	6.077679e-01
3.001171875000000e-08	6.078432e-01
3.008203125000000e-08	6.078683e-01
3.017578125000000e-08	6.078893e-01
3.029296875000000e-08	6.078991e-01
3.041015625000000e-08	6.078904e-01
3.052734375000000e-08	6.078624e-01
3.064453124999999e-08	6.078147e-01
3.076171874999999e-08	6.077470e-01
3.087890624999999e-08	6.076601e-01
3.099609374999999e-08	6.075584e-01
3.111328124999999e-08	6.074510e-01
3.123046874999999e-08	6.073477e-01
3.134765624999999e-08	6.072554e-01
3.146484374999999e-08	6.071761e-01
3.158203124999999e-08	6.071088e-01
3.169921874999998e-08	6.070517e-01
3.181640624999998e-08	6.070033e-01
3.193359374999998e-08	6.069626e-01
3.205078124999998e-08	6.069289e-01
3.228515624999998e-08	6.068818e-01
3.251953124999998e-08	6.068612e-01
3.275390624999997e-08	6.068683e-01
3.310546874999997e-08	6.069350e-01
3.345703124999997e-08	6.070755e-01
3.388281250000000e-08	6.073543e-01
3.400000000000000e-08	6.074526e-01
3.401171875000000e-08	6.074633e-01
3.403515625000000e-08	6.074854e-01
3.408203124999999e-08	6.075323e-01
3.417578125000000e-08	6.076353e-01
3.429296874999999e-08	6.077772e-01
3.476171874999999e-08	6.084687e-01
3.511328124999999e-08	6.091009e-01
3.546484374999998e-08	6.098205e-01
3.569921874999998e-08	6.103404e-01
3.593359374999998e-08	6.108856e-01
3.616796874999998e-08	6.114506e-01
3.640234374999997e-08	6.120291e-01
3.651953124999997e-08	6.123214e-01
3.663671874999997e-08	6.126144e-01
3.675390624999997e-08	6.129072e-01
3.687109374999997e-08	6.131986e-01
3.698828124999997e-08	6.134876e-01
3.710546874999997e-08	6.137730e-01
3.722265624999997e-08	6.140537e-01
3.733984374999996e-08	6.143284e-01
3.745703124999996e-08	6.145960e-01
3.757421874999996e-08	6.148552e-01
3.780859374999996e-08	6.153440e-01
3.792578124999996e-08	6.155717e-01
3.804296874999996e-08	6.157870e-01
3.816015624999996e-08	6.159894e-01
3.827734374999996e-08	6.161786e-01
3.839453124999995e-08	6.163546e-01
3.851171874999995e-08	6.165179e-01
3.862890624999995e-08	6.166691e-01
3.886328124999995e-08	6.169385e-01
3.909765624999995e-08	6.171705e-01
3.944921874999994e-08	6.174634e-01
3.988281250000000e-08	6.177582e-01
4.001171875000000e-08	6.178356e-01
4.003515625000000e-08	6.178491e-01
4.008203125000000e-08	6.178756e-01
4.017578125000000e-08	6.179273e-01
4.029296874999999e-08	6.179897e-01
4.041015624999999e-08	6.180497e-01
4.052734374999999e-08	6.181075e-01
4.064453124999999e-08	6.181631e-01
4.076171874999999e-08	6.182166e-01
4.087890624999999e-08	6.182683e-01
4.099609374999999e-08	6.183183e-01
4.111328124999999e-08	6.183666e-01
4.123046874999999e-08	6.184134e-01
4.134765624999998e-08	6.184589e-01
4.146484374999998e-08	6.185030e-01
4.158203124999998e-08	6.185458e-01
4.169921874999998e-08	6.185875e-01
4.181640624999998e-08	6.186281e-01
4.193359374999998e-08	6.186677e-01
4.205078124999998e-08	6.187062e-01
4.216796874999998e-08	6.187439e-01
4.240234374999997e-08	6.188166e-01
4.275390624999997e-08	6.189198e-01
4.333984374999997e-08	6.190782e-01
4.400000000000000e-08	6.192398e-01
4.401171875000000e-08	6.192425e-01
4.403515624999999e-08	6.192479e-01
4.581640624999998e-08	6.195966e-01
4.827734374999995e-08	6.199473e-01
5.179296874999992e-08	6.203086e-01
5.683203124999987e-08	6.206778e-01
6.409765625000006e-08	6.210538e-01
7.476171875000056e-08	6.214393e-01
9.058203125000130e-08	6.218339e-01
1.135507812500024e-07	6.222267e-01
1.199374999999634e-07	6.223138e-01
1.200000000000000e-07	6.223146e-01
Step Information: Run=94  (Run: 94/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.124344e-01
2.343749905931542e-15	5.499109e-01
4.687499811863085e-15	5.499088e-01
8.900532338486300e-15	5.499079e-01
1.732659739173273e-14	5.499062e-01
2.769245843693306e-14	5.499040e-01
4.842418052733371e-14	5.498997e-01
8.988762470813503e-14	5.498910e-01
1.728145130697377e-13	5.498736e-01
3.386682897929430e-13	5.498390e-01
6.703758432393535e-13	5.497700e-01
1.333790950132175e-12	5.496334e-01
2.660621163917817e-12	5.493660e-01
5.314281591489102e-12	5.488529e-01
1.062160244663167e-11	5.479069e-01
2.123624415691681e-11	5.462922e-01
4.246552757748708e-11	5.438994e-01
8.492409441862763e-11	5.411360e-01
1.698412281009087e-10	5.389859e-01
2.870287281009087e-10	5.385301e-01
4.042162281009087e-10	5.389380e-01
5.214037281009088e-10	5.395151e-01
6.385912281009088e-10	5.401653e-01
7.557787281009088e-10	5.408901e-01
8.729662281009088e-10	5.416739e-01
9.901537281009087e-10	5.424963e-01
1.107341228100909e-09	5.433404e-01
1.224528728100909e-09	5.441941e-01
1.282812500000000e-09	5.446197e-01
1.283432456201817e-09	5.446241e-01
1.284672368605450e-09	5.446332e-01
1.287152193412716e-09	5.446510e-01
1.292111843027249e-09	5.446866e-01
1.302031142256313e-09	5.447568e-01
1.321869740714443e-09	5.448948e-01
1.361546937630703e-09	5.451646e-01
1.400000000000000e-09	5.454205e-01
1.403845306236930e-09	5.454438e-01
1.411535918710789e-09	5.454859e-01
1.426917143658508e-09	5.455538e-01
1.457679593553946e-09	5.456504e-01
1.519204493344823e-09	5.457780e-01
1.636391993344822e-09	5.459559e-01
1.870766993344822e-09	5.462618e-01
2.691079493344823e-09	5.471545e-01
3.628579493344824e-09	5.479103e-01
4.683266993344822e-09	5.485184e-01
5.972329493344819e-09	5.490223e-01
7.612954493344816e-09	5.494199e-01
9.839516993344826e-09	5.497099e-01
1.323795449334484e-08	5.498940e-01
1.535261405324124e-08	5.499402e-01
1.540000000000000e-08	5.499409e-01
1.540473859467588e-08	5.499371e-01
1.541421578402763e-08	5.499226e-01
1.543317016273113e-08	5.498691e-01
1.547107892013814e-08	5.497025e-01
1.554689643495216e-08	5.492626e-01
1.566408393495216e-08	5.484740e-01
1.578127143495216e-08	5.476342e-01
1.589845893495216e-08	5.467850e-01
1.601564643495216e-08	5.459505e-01
1.613283393495216e-08	5.451477e-01
1.625002143495216e-08	5.443975e-01
1.636720893495216e-08	5.437192e-01
1.648439643495215e-08	5.431174e-01
1.660158393495215e-08	5.425767e-01
1.668281250000000e-08	5.422314e-01
1.680000000000000e-08	5.417564e-01
1.681171875000000e-08	5.417204e-01
1.683515625000000e-08	5.416642e-01
1.688203125000000e-08	5.415998e-01
1.697578125000000e-08	5.415493e-01
1.709296875000000e-08	5.415341e-01
1.732734374999999e-08	5.415328e-01
2.000000000000000e-08	5.415216e-01
2.001171875000000e-08	5.415215e-01
2.003515625000000e-08	5.415215e-01
2.008203125000000e-08	5.415213e-01
2.017578125000000e-08	5.415212e-01
2.029296875000000e-08	5.415211e-01
2.041015625000000e-08	5.415212e-01
2.052734375000000e-08	5.415213e-01
2.064453124999999e-08	5.415215e-01
2.076171874999999e-08	5.415218e-01
2.087890624999999e-08	5.415221e-01
2.111328124999999e-08	5.415229e-01
2.169921874999998e-08	5.415254e-01
2.400000000000000e-08	5.415452e-01
2.401171875000000e-08	5.415454e-01
2.403515625000000e-08	5.415456e-01
2.464453124999999e-08	5.415569e-01
2.487890624999999e-08	5.415757e-01
2.499609374999999e-08	5.415971e-01
2.511328124999999e-08	5.416352e-01
2.523046874999999e-08	5.417023e-01
2.534765624999999e-08	5.418181e-01
2.546484374999999e-08	5.420110e-01
2.558203124999998e-08	5.423188e-01
2.569921874999998e-08	5.427869e-01
2.581640624999998e-08	5.434644e-01
2.593359374999998e-08	5.443997e-01
2.605078124999998e-08	5.456366e-01
2.616796874999998e-08	5.472108e-01
2.651953124999998e-08	5.541505e-01
2.663671874999997e-08	5.571917e-01
2.675390624999997e-08	5.605418e-01
2.687109374999997e-08	5.641369e-01
2.698828124999997e-08	5.678998e-01
2.710546874999997e-08	5.717483e-01
2.722265624999997e-08	5.756020e-01
